start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,"Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el Centro de Desarrollo Infantil",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-11-05T10:37:34.228-05:00,2020-11-05T11:11:32.090-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Fundacion fusion celestial,"Al desarrollar la actividad el  la busqueda del gran tesoso donde la niña Chriss Mariana chaguala explorando el medio con gran emocion fue dejando su huella de color amarillo en compañia de su madre interactuando con su lupa recorria el corredor, las habitaciones de manera divertida encontro debajo de unos libros el gran tesorobusqueda del gran tesoro dencia niñas y niños se animaron a",# hallemos el gran tesoro,Alegría,Todo el tiempo,La disposición intencionada de los espacios y ambientes.,0,0,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135261862,2138cc55-38b6-45a2-b71a-6b4ed4e25f16,2020-11-05T16:11:53,,56
2020-11-05T10:59:30.916-05:00,2020-11-05T11:14:23.284-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI Carrizal,Mi historia es positiva cuando entre a trabajar en el CDI Carrizal me encontré un niño autista que no hablaba todo lo manifestaba por gestos cuando lo ví no sabía que tenía está discapacidad al analizarlo le pregunté a la maestra y ella me comentó la discapacidad y Ali empeze a analizar cómo podía interactuar con el nació un vínculo afectivo entre los dos el todos los días cuando llegaba me tomaba de la mano y me dirigía a las telier dónde se colocan los materiales de trabajo para que le diera un pedazo de lana del color que le llamaba la atención y si un niño se lo quitaba me buscaba para que se lo quitara cuando quería agua me apretaba el dedo todo lo hacía de esta manera y esto fue un reto porque cada día lo iba conociendo más por medio de sus gestos en compañía de la psico y la maestra y yo como auxiliar le empezamos a enseñar palabras y fue captandolas y salió del CDI diciendo algunas y lo que más me gustaba que sus compañeros lo cuidaban y estaba pendiente de él no lo discriminaban fue una gran experiencia,Mi héroe autista,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil. La calidad de las interacciones entre los actores. El trabajo colaborativo entre las y los Agentes Educativos.,0,0,1,0,0,0,1,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135262811,31ca1924-63f4-461c-acde-65938ab13d16,2020-11-05T16:14:47,,57
2020-11-04T09:07:41.690-05:00,2020-11-04T09:41:25.839-05:00,2020-11-03,Sí,2020-11-04,Atlántico,,CDI LUZ DOS ADR,Mi experiencia en esta trayectoria con  los niños y niñas me ha   marcado con una situación real. Donde tuve un niño con una limitación especial es autista leve moderado. Pués no era mio si no de otra maestra no aceptó el grupo en el de la compañera era un huracan cada vez que llegaba al ambiente todo lo tiraba al suelo; viendo esta actitud tomé la iniciativa en llevarlo a mi ambiente donde se adaptó a mi grupo me lo gané con sus gustos . Lo dejaba que fuera el mismo que se involucrara a la asamblea y experiencias. No lo obligaba era lo que pasaba en el otro ambiente. Desde entonces el cambio del niño fué diferente y era el consentido por los demas niños y niñas.,EL AMOR DE  ALESSANDRO,Motivación,Única vez,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135270496,e7f99815-8366-4dbf-ae71-b79e1412d00f,2020-11-05T16:39:19,,58
2020-11-05T10:54:00.043-05:00,2020-11-05T11:45:08.516-05:00,2020-11-04,Sí,2020-11-04,Atlántico,,LUZ DOS,ALGO QUE ME IMPACTO FUE LA DE UN NIÑO  EN EL AÑO 2018 EL ERA UN NIÑO QUE NO PRONUNCIABA PALABRAS TODO ERA CON SEÑAS YO DIJE NO HAY QUE HABLAR ESO CON LA PSICOLOGA EMPESAMOS A MANEJAR EL PROBLEMA DEL NIÑO CON LOS PADRES Y LA RESPUESTA QUE NOS DABA LA MAMITA ERA QUE SU PRIMERA HIJA ES ESPECIAL NO HABLA ES MUY ACTIVA EN FIN EMPECE EL PROCESO YA EN EL 2019 NO SIGUIO CON MIGO PASO A OTRO AMBIENTE BUENO YA HABIAN PASADO DOS MESES Y ESTABA EN EL COMEDOR CON UNAS DE LAS COMPAÑERA AUXILIAR PEDAGOGICA LOS NIÑOS Y NIÑAS DEL ANTERIOR AÑO ME LLORABAN NO QUERIAN LA MAESTRA NUEVA ESO ES NORMAL EN ESA EDAD YA CON LOS DIAS SE ACOSTUMBRARON A LA MAESTRA NUEVA BUENO PARA FINALIZAR LLEGO UN MOMENTO EN QUE EL NIÑO ME DICE SEÑO JUGO YO BRINQUE Y BRINQUE Y MI COMPAÑERA AUXILIAR ELLA VIVIA CON MIGO MI PREOCUPACION Y ELLA LLEGO A MI Y ME ABRAZO Y ME DECIA Y YO LE DECIA SI HABLA SI HABLA ESO FUE PARA MI UNA GRAN EXPERIENCIA EN MI CARRERA EN MI ROL COMO MAESTRA Y YO SE QUE EN ESE NIÑO YO DEJE UNA HUELLA POR QUE FUERON MUCHAS ACTIVIDADES PARA QUE APRENDIERA A PRONUNCIAR LAS PALABRAS LE DOY LA GRACIAS A DIOS POR DEJAR QUE MI SUEÑO SE CUMPLIERA Y NO SOLO A ESE NIÑO QUIERO AYUDAR SI SE DAN LAS OPORTUNIDADES A TODOS LOS QUE NECESITEN DE MI GRACIAS.                                                                                                                                A UN NIÑO CON POCA FLUIDEZ VERBAL PARA SU EDAD NO HABLAVA,""" SEMBRANDO HUELLAS""",Motivación,Única vez,El desempeño de los docentes y sus prácticas. La calidad de las interacciones entre los actores. El trabajo colaborativo entre las y los Agentes Educativos.,0,0,0,0,1,0,1,0,0,1,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Creatividad e Innovación.,1,0,1,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135272020,ea5586a3-50a6-4ba1-8455-d204af5f01ad,2020-11-05T16:45:25,,59
2020-11-05T11:21:11.007-05:00,2020-11-05T12:40:23.560-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Amira de la rosa,Ahora con esta pandemia estamos trabajando virtual llamando   al padre de familia comunicarle las acividades q van a trabajar  con sus niños hijos y la maestra les  manda los trabajos los enviamos a los padre por medio de wasspp y tambien por via telefonica y despue los padres manda las evidenciascon sus niños las tareas pero aveces algunos padres no manda evidencia,El mundo sin covid 19,Motivación,Única vez,El desempeño de los docentes y sus prácticas.,0,0,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,Exelente,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135284981,8db685ed-1ef4-442c-8101-03dea6320755,2020-11-05T17:40:34,,60
2020-11-05T12:40:23.691-05:00,2020-11-05T12:53:05.463-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Amira de la rosa,Ahora q estamos viviendo con esta pandemia hemos trabajados con los pasdre de familia y hijos y maestra los toca llamar o enviar por vias de wasspp los trabjos q despue los envia auno algunos padres manda las evidenvias y otros no por q no tienen como mandarla pero cuenta como realizaron los trabajos con sus niños y son muy creativo en todoo,Mundo feliz,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,0,Niños/niñas,Exelente,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135287460,ee1643dd-596f-4297-85f6-b9c5d0b1531f,2020-11-05T17:53:17,,61
2020-11-05T16:02:38.393-05:00,2020-11-05T16:06:42.708-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI San Luis Institucional,El acompañamiento telefónico pedagógico que se lleva con cada una de las familias es significativo para mi,#cuentanconnuestroapoyo,Orgullo,Todo el tiempo,El desempeño de los docentes y sus prácticas.,0,0,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135315618,72fa8883-fee8-469c-a56c-55e556e9a039,2020-11-05T21:06:54,,62
2020-11-05T16:01:40.083-05:00,2020-11-05T16:08:10.452-05:00,2020-11-04,Sí,2020-10-28,Atlántico,,CDI san Luis institucional,"Las madres de familia se muestran muy agradecidas por el apoyo que como cdi se les brinda en el el proceso de transición, aunque algunas muestran preocupación por como los niños se acoplen a esta nueva etapa de su vida y por ser un barrio vulnerable aprenda de otros niños mayores cosas que no deben y que para ellas sea difícil manejar, por eso les estamos brindando el acompañamiento para llenarlas de herramientas para formar en valores a sus hijos",#ELCAMBIOESDETODOS,Motivación,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135315853,82d22f66-2566-4d32-bd4f-f74ab2ef22b7,2020-11-05T21:08:22,,63
2020-11-05T16:01:38.289-05:00,2020-11-05T16:08:38.925-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI San Luis,"Cuando inicio este programa de manera virtual con los niños, no imaginé el alcance y la gran ayuda que podría repercutir en las familias, ya que con nuestras llamadas y nuestras instrucciones pedagógicas, damos a los padres las herramientas para que ellos puedan convivir sanamente con los miembros de las familias, esa voz en el teléfono pudo dar aliento en tiempos de angustia y desesperación frente a la pandemia",#vozdeesperanza,Motivación,Todo el tiempo,El desempeño de los docentes y sus prácticas.,0,0,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135315909,840c649c-feee-433b-96ad-db51990f7a67,2020-11-05T21:09:04,,64
2020-11-05T16:01:25.028-05:00,2020-11-05T16:12:53.553-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Fundangelito,Trabajar como guia en estos tiempos de pandemia a las familias,La historia de vida con niños y niñas,Orgullo,Todo el tiempo,La apropiación y uso de herramientas tecnológicas. La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil. El acompañamiento a las transiciones de las niñas y los niños.,1,0,1,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135316555,4aacfad5-ee3f-457d-9344-e12d0542ed0b,2020-11-05T21:13:04,,65
2020-11-05T16:06:18.645-05:00,2020-11-05T16:15:06.244-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,"FUNDANGELITOS ,CARRIZAL INSTITUCIONAL","Cómo agente educativo se viven muchas historias positivas y negativas pero que todas ayudan a la formación diaria ,para compartir en la vida diaria como docente y como persona. Una vez dónde labora amos nos dieron muchos juguetes  que fueron repartidos según la edad , a un alumno le dieron un juego de raquetas , pero conocía tantos sus gustos que me acerque donde mi coordinadora y le pedí cambio del juguete por uno que sabía que le gustaría a mi alumno , después que ella me aprobó el cambio ,ingresé al salón con el juguete y le hice el cambio ,el niño me abrazo de alegría y me decía te amo ,te amo esto es lo que me gusta. Me.senty tan feliz  de hacer algo por su sonrisa ,luego todos contentos por los regalos.",Aportando a una sonrisa plena,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,135316751,d142112d-b272-40f0-8473-0c611213c014,2020-11-05T21:15:18,,66
2020-11-05T16:03:44.843-05:00,2020-11-05T16:15:49.313-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI San Luis,"Las situación actual de pandemia ha permitido que tengamos conocimiento de la vida en familia, ya que interactuamos más con ellos,aprendiendo de su forma de vida, carencias, alegrías e ilusiones. Mostrándonos",# Realidad que motiva al cambio.,Motivación,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135316848,87a3aacf-4100-4c47-80bc-f19fd1d0d9c5,2020-11-05T21:16:01,,67
2020-11-05T16:01:29.890-05:00,2020-11-05T16:16:23.107-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI SAN LUIS,"EN EL AÑO 2018 TUVE LA OPORTUNIDAD DE NOTAR LA AFECTACION QUE SUFREN ALGUNOS NIÑOS AL NO TENER UNA TRANSICION SEGURA, YA QUE UN SOBRINO SUFRIO ALGUNOS CHOQUES EMOCIONALES AL INGRESAR AL GRADO TRANSICION EN UN COLEGIO DISTRITAL DESPUES DE ESTAR 3 AÑOS EN UN CDI PUES LAS METODOLOGIAS DE APRENDIZAJE Y LA CARGA ACADEMICA ERA MUY GRANDE, LO CUAL OCASIONO QUE EL NIÑO RETROCEDIERA EN EL CONTROL DE ESFINTERES",LOS CHOQUES EMOCIONALES DE LA TRANSICION,Tristeza,Todo el tiempo,El desempeño de los docentes y sus prácticas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,1,1,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,1,0,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135316872,d1a2de76-e434-48a1-913e-34a20a24695a,2020-11-05T21:16:28,,68
2020-11-05T16:20:20.649-05:00,2020-11-05T16:26:12.573-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,"NIÑO JESÚS ""GALÁN""","El acompañamiento en equipo que se le brinda a los niños y niñas es realmente muy beneficioso, siempre como agentes educativa trabajamos de la mano junto con la nutricionista y nuestra psicóloga y eso permite que les brindemos a los niños y niñas una atención integral, así como también en el desarrollo de sus dimensiones a partir de sus intereses.",#trabajoenequipo.,Motivación,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas.,1,0,1,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135317809,94461926-8434-45a1-9a60-196aada5a3d2,2020-11-05T21:26:24,,69
2020-11-05T16:18:47.755-05:00,2020-11-05T16:33:28.090-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI San Luis institucional,"Bueno desde que empezamos este proceso ha sigo algo complicado tanto para los niños niñas como para las maestras, tanto los pequeños como los padres desean volver al CDI, por tal motivo por medio de vídeo llamadas hemos logrado conocernos interactuar y realizar cada una de esa experiencia enriquecedoras que los ayudan a desarrollar aparte de su autonomía en un principio fue un tanto complicado pero ha dado resultados.",Soy feliz con lo que hago !,Motivación,Única vez,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Me confundí y no sabía qué contar,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135318544,dd634cad-d35f-4003-9b88-5ff879dca654,2020-11-05T21:33:39,,70
2020-11-05T16:29:47.803-05:00,2020-11-05T16:35:21.173-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI Cepeda Samudio,"En el CDI conocí personas que han aportado a mi vida significativamente a nivel personal y laboral, son compañeras y amigas que han Sido apoyo y guía tanto en el trabajo como en la vida.",#Personassignificativas,Motivación,Todo el tiempo,El trabajo colaborativo entre las y los Agentes Educativos.,0,0,0,0,0,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,0,1,1,1,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",135318735,979f8b7c-53fc-4c8b-b604-c284b375f8f3,2020-11-05T21:35:33,,71
2020-11-05T16:28:56.461-05:00,2020-11-05T16:39:17.992-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Cepeda samudio,Ayudar a las familia a fortalecer los vínculos afectivos en la pandemia,#vinculoafectivos,Alegría,De vez en cuando,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135319029,930cba53-ba0e-4ebb-8f55-1ccfcd18b587,2020-11-05T21:39:30,,72
2020-11-05T16:33:10.886-05:00,2020-11-05T16:48:01.942-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Fundación Hogar Azul,"Tuve una niña que era muy activa e inteligente, le gustaba participar en cada evento cultural tanto así, que salió en la tele y en el Facebook la mamá tiene una página solo para que la niña demuestre sus talentos y hasta a recibido medalla de honor en la institución educativa dónde se encuentra, es una niña que en cada experiencia significativa de la daba con creatividad, experiencias que despertaron en ella su curiosidad e inquietud para aprender en cada momento",Buscadores de experiencias,Orgullo,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135319567,8647bc5d-139c-408d-8260-38238d4f8d69,2020-11-05T21:48:16,,73
2020-11-05T16:42:23.181-05:00,2020-11-05T16:49:15.563-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Fundación hogar azul sede Cepeda Samudio,"Para mi lo más significativo de este año es haber sacado adelante a los niños y niñas con la ayuda de sus familias su tránsito armonioso, para todos fue muy complicado al comienzo, pero siendo corresponsables avanzamos mucho con esto de la educación remota y virtual.",Corresponsabilidad: el mejor valor en tiempos de pandemia.,Motivación,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135319642,ffd6dfb4-e469-426f-b048-e8d32ef452ac,2020-11-05T21:49:26,,74
2020-11-05T16:30:47.865-05:00,2020-11-05T16:53:21.977-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Fundación Hogar Azul sede cepeda samudio,"La experiencia más significativa que he tenido, sucedió el año pasado. Todos mis niños Y niñas eran espaciales sin embargo dentro del grupo me llamaba la atención Emmanuel era un niño muy timido, consentido, sin embargo, tenia un gran problema era pesimo para comer entonces se convirtió en un reto para mi enseñarle a descubrir los sabores, colores y texturas de las comidas poco a poco y con la guia de la nutricionista y de la mamá del niño se logró que el niño consumiera alimemtos que ni siquiera probaba, entonces resultó muy satisfactorio para mí",#si se puede,Alegría,De vez en cuando,Los momentos de alimentación de las niñas y los niños.,0,0,0,1,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,135319996,88133177-7735-4d19-88d0-d65573a069a0,2020-11-05T21:53:36,,75
